ticket_id,status,agent_id,start_ts,completion_ts,arrival_ts,queue,priority,language,duration_slots,first_response_due_ts,resolution_due_ts,first_response_tardiness_min,resolution_tardiness_min
TKT-00286,scheduled,GEN-02,2026-03-05 08:30:00,2026-03-05 09:30:00,2026-03-04 11:12:46,Account Access,P3,EN,4,2026-03-04 15:12:46,2026-03-06 11:13:00,1037.23,0.00
TKT-00287,scheduled,PS-01,2026-03-04 11:15:00,2026-03-04 13:00:00,2026-03-04 11:13:55,Product Support,P1,EN,7,2026-03-04 11:28:55,2026-03-04 15:13:55,0.00,0.00
TKT-00288,scheduled,PS-01,2026-03-05 08:00:00,2026-03-05 09:30:00,2026-03-04 11:15:47,Product Support,P3,EN,6,2026-03-04 15:15:47,2026-03-06 11:16:00,1004.22,0.00
TKT-00289,scheduled,GEN-03,2026-03-05 09:15:00,2026-03-05 09:45:00,2026-03-04 11:21:56,Account Access,P3,EN,2,2026-03-04 15:21:56,2026-03-06 11:22:00,1073.07,0.00
TKT-00290,scheduled,INT-02,2026-03-04 11:45:00,2026-03-04 14:00:00,2026-03-04 11:22:39,Integrations/API,P1,EN,9,2026-03-04 11:37:39,2026-03-04 15:22:39,7.35,0.00
TKT-00291,scheduled,GEN-02,2026-03-05 09:30:00,2026-03-05 09:45:00,2026-03-04 11:22:57,Account Access,P3,EN,1,2026-03-04 15:22:57,2026-03-06 11:23:00,1087.05,0.00
TKT-00292,scheduled,GEN-03,2026-03-04 11:30:00,2026-03-04 12:00:00,2026-03-04 11:26:58,Product Support,P2,EN,2,2026-03-04 12:26:58,2026-03-05 11:27:00,0.00,0.00
TKT-00293,scheduled,SIC-01,2026-03-04 11:45:00,2026-03-04 12:30:00,2026-03-04 11:34:08,Product Support,P1,EN,3,2026-03-04 11:49:08,2026-03-04 15:34:08,0.00,0.00
TKT-00294,scheduled,INT-01,2026-03-04 12:00:00,2026-03-04 14:30:00,2026-03-04 11:38:18,Integrations/API,P1,EN,10,2026-03-04 11:53:18,2026-03-04 15:38:18,6.70,0.00
TKT-00295,scheduled,INT-01,2026-03-05 14:15:00,2026-03-05 15:30:00,2026-03-04 11:40:56,Integrations/API,P3,DE,5,2026-03-04 15:40:56,2026-03-06 11:41:00,1354.07,0.00
TKT-00296,scheduled,INT-02,2026-03-04 15:00:00,2026-03-04 16:00:00,2026-03-04 11:41:09,Integrations/API,P3,EN,4,2026-03-04 15:41:09,2026-03-06 11:42:00,0.00,0.00
TKT-00297,scheduled,PS-01,2026-03-04 15:00:00,2026-03-04 15:45:00,2026-03-04 11:42:14,Product Support,P3,EN,3,2026-03-04 15:42:14,2026-03-06 11:43:00,0.00,0.00
TKT-00298,backlog_end,,,,2026-03-04 11:43:05,Account Access,P4,EN,1,2026-03-05 11:44:00,2026-03-11 11:44:00,,
TKT-00299,backlog_end,,,,2026-03-04 11:44:10,Product Support,P4,DE,3,2026-03-05 11:45:00,2026-03-11 11:45:00,,
TKT-00300,scheduled,PS-02,2026-03-05 08:00:00,2026-03-05 09:00:00,2026-03-04 11:45:11,Product Support,P3,EN,4,2026-03-04 15:45:11,2026-03-06 11:46:00,974.82,0.00
TKT-00301,scheduled,INT-01,2026-03-04 14:30:00,2026-03-04 15:45:00,2026-03-04 11:47:13,Integrations/API,P2,EN,5,2026-03-04 12:47:13,2026-03-05 11:48:00,102.78,0.00
TKT-00302,scheduled,INT-02,2026-03-05 10:15:00,2026-03-05 11:00:00,2026-03-04 11:47:50,Integrations/API,P3,EN,3,2026-03-04 15:47:50,2026-03-06 11:48:00,1107.17,0.00
TKT-00303,scheduled,INT-02,2026-03-05 13:00:00,2026-03-05 13:45:00,2026-03-04 11:49:46,Integrations/API,P3,EN,3,2026-03-04 15:49:46,2026-03-06 11:50:00,1270.23,0.00
TKT-00304,backlog_end,,,,2026-03-04 11:51:41,Product Support,P4,EN,3,2026-03-05 11:52:00,2026-03-11 11:52:00,,
TKT-00305,scheduled,PS-02,2026-03-05 09:00:00,2026-03-05 10:30:00,2026-03-04 11:52:37,Product Support,P3,EN,6,2026-03-04 15:52:37,2026-03-06 11:53:00,1027.38,0.00
TKT-00306,scheduled,INT-02,2026-03-05 13:45:00,2026-03-05 14:30:00,2026-03-04 11:52:53,Integrations/API,P3,EN,3,2026-03-04 15:52:53,2026-03-06 11:53:00,1312.12,0.00
TKT-00307,scheduled,GEN-01,2026-03-04 12:00:00,2026-03-04 12:30:00,2026-03-04 11:55:07,Account Access,P2,EN,2,2026-03-04 12:55:07,2026-03-05 11:56:00,0.00,0.00
TKT-00308,scheduled,GEN-02,2026-03-04 12:00:00,2026-03-04 12:45:00,2026-03-04 11:55:12,Product Support,P2,EN,3,2026-03-04 12:55:12,2026-03-05 11:56:00,0.00,0.00
TKT-00309,scheduled,PS-01,2026-03-05 09:30:00,2026-03-05 11:00:00,2026-03-04 11:57:42,Product Support,P3,EN,6,2026-03-04 15:57:42,2026-03-06 11:58:00,1052.30,0.00
TKT-00310,scheduled,GEN-03,2026-03-05 09:45:00,2026-03-05 10:00:00,2026-03-04 11:58:32,Account Access,P3,EN,1,2026-03-04 15:58:32,2026-03-06 11:59:00,1066.47,0.00
TKT-00311,scheduled,GEN-03,2026-03-05 10:30:00,2026-03-05 10:45:00,2026-03-04 12:06:05,Billing,P3,DE,1,2026-03-05 08:07:00,2026-03-06 12:07:00,143.00,0.00
TKT-00312,scheduled,PS-02,2026-03-04 15:15:00,2026-03-04 16:00:00,2026-03-04 12:07:25,Product Support,P3,EN,3,2026-03-05 08:08:00,2026-03-06 12:08:00,0.00,0.00
TKT-00313,scheduled,PS-02,2026-03-05 10:30:00,2026-03-05 11:00:00,2026-03-04 12:10:12,Product Support,P3,EN,2,2026-03-05 08:11:00,2026-03-06 12:11:00,139.00,0.00
TKT-00314,scheduled,GEN-03,2026-03-04 12:15:00,2026-03-04 12:45:00,2026-03-04 12:13:00,Account Access,P2,EN,2,2026-03-04 13:13:00,2026-03-05 12:13:00,0.00,0.00
TKT-00315,scheduled,GEN-02,2026-03-05 10:45:00,2026-03-05 11:15:00,2026-03-04 12:17:40,Product Support,P3,EN,2,2026-03-05 08:18:00,2026-03-06 12:18:00,147.00,0.00
TKT-00316,scheduled,GEN-01,2026-03-04 12:30:00,2026-03-04 13:00:00,2026-03-04 12:17:45,Account Access,P2,EN,2,2026-03-04 13:17:45,2026-03-05 12:18:00,0.00,0.00
TKT-00317,scheduled,SIC-01,2026-03-04 12:30:00,2026-03-04 13:45:00,2026-03-04 12:20:41,Billing,P1,EN,5,2026-03-04 12:35:41,2026-03-05 08:21:00,0.00,0.00
TKT-00318,scheduled,SIC-01,2026-03-04 13:45:00,2026-03-04 15:00:00,2026-03-04 12:41:48,Integrations/API,P1,EN,5,2026-03-04 12:56:48,2026-03-05 08:42:00,48.20,0.00
TKT-00319,scheduled,GEN-03,2026-03-05 10:45:00,2026-03-05 11:15:00,2026-03-04 12:44:23,Product Support,P3,EN,2,2026-03-05 08:45:00,2026-03-06 12:45:00,120.00,0.00
TKT-00320,scheduled,GEN-02,2026-03-04 12:45:00,2026-03-04 13:15:00,2026-03-04 12:44:54,Billing,P2,EN,2,2026-03-04 13:44:54,2026-03-05 12:45:00,0.00,0.00
TKT-00321,scheduled,INT-02,2026-03-06 08:00:00,2026-03-06 09:45:00,2026-03-04 12:46:29,Integrations/API,P3,EN,7,2026-03-05 08:47:00,2026-03-06 12:47:00,1393.00,0.00
TKT-00322,scheduled,INT-01,2026-03-05 08:00:00,2026-03-05 09:45:00,2026-03-04 12:49:15,Integrations/API,P2,EN,7,2026-03-04 13:49:15,2026-03-05 12:50:00,1090.75,0.00
TKT-00323,scheduled,GEN-01,2026-03-04 13:00:00,2026-03-04 13:30:00,2026-03-04 12:49:24,Account Access,P2,EN,2,2026-03-04 13:49:24,2026-03-05 12:50:00,0.00,0.00
TKT-00324,scheduled,INT-01,2026-03-06 09:45:00,2026-03-06 11:00:00,2026-03-04 12:52:08,Integrations/API,P3,DE,5,2026-03-05 08:53:00,2026-03-06 12:53:00,1492.00,0.00
TKT-00325,scheduled,GEN-01,2026-03-05 11:15:00,2026-03-05 12:00:00,2026-03-04 12:52:57,Billing,P3,DE,3,2026-03-05 08:53:00,2026-03-06 12:53:00,142.00,0.00
TKT-00326,scheduled,GEN-02,2026-03-05 11:15:00,2026-03-05 11:45:00,2026-03-04 12:53:18,Account Access,P3,EN,2,2026-03-05 08:54:00,2026-03-06 12:54:00,141.00,0.00
TKT-00327,scheduled,GEN-03,2026-03-05 11:15:00,2026-03-05 11:45:00,2026-03-04 12:53:20,Account Access,P3,EN,2,2026-03-05 08:54:00,2026-03-06 12:54:00,141.00,0.00
TKT-00328,scheduled,INT-02,2026-03-05 14:30:00,2026-03-05 15:00:00,2026-03-04 12:53:25,Integrations/API,P3,EN,2,2026-03-05 08:54:00,2026-03-06 12:54:00,336.00,0.00
TKT-00329,backlog_end,,,,2026-03-04 13:18:28,Account Access,P4,EN,1,2026-03-05 13:19:00,2026-03-11 13:19:00,,
TKT-00330,backlog_end,,,,2026-03-04 13:21:33,Integrations/API,P4,DE,6,2026-03-05 13:22:00,2026-03-11 13:22:00,,
TKT-00331,scheduled,INT-02,2026-03-04 14:00:00,2026-03-04 15:00:00,2026-03-04 13:34:14,Integrations/API,P1,EN,4,2026-03-04 13:49:14,2026-03-05 09:35:00,10.77,0.00
TKT-00332,scheduled,INT-02,2026-03-06 09:45:00,2026-03-06 11:15:00,2026-03-04 13:58:25,Integrations/API,P3,EN,6,2026-03-05 09:59:00,2026-03-06 13:59:00,1426.00,0.00
TKT-00333,scheduled,GEN-03,2026-03-05 11:45:00,2026-03-05 13:30:00,2026-03-04 14:01:40,Product Support,P3,DE,7,2026-03-05 10:02:00,2026-03-06 14:02:00,103.00,0.00
TKT-00334,scheduled,INT-02,2026-03-05 08:00:00,2026-03-05 10:15:00,2026-03-04 14:07:37,Integrations/API,P2,EN,9,2026-03-04 15:07:37,2026-03-05 14:08:00,1012.38,0.00
TKT-00335,backlog_end,,,,2026-03-04 14:08:43,Account Access,P4,EN,1,2026-03-05 14:09:00,2026-03-11 14:09:00,,
TKT-00336,scheduled,GEN-01,2026-03-04 14:15:00,2026-03-04 14:30:00,2026-03-04 14:14:24,Billing,P2,EN,1,2026-03-04 15:14:24,2026-03-05 14:15:00,0.00,0.00
TKT-00337,scheduled,GEN-01,2026-03-05 12:00:00,2026-03-05 12:15:00,2026-03-04 14:15:45,Account Access,P3,EN,1,2026-03-05 10:16:00,2026-03-06 14:16:00,104.00,0.00
TKT-00338,scheduled,PS-02,2026-03-05 11:00:00,2026-03-05 11:45:00,2026-03-04 14:38:44,Product Support,P3,EN,3,2026-03-05 10:39:00,2026-03-06 14:39:00,21.00,0.00
TKT-00339,scheduled,PS-01,2026-03-05 11:45:00,2026-03-05 12:30:00,2026-03-04 14:48:47,Product Support,P3,EN,3,2026-03-05 10:49:00,2026-03-06 14:49:00,56.00,0.00
TKT-00340,scheduled,PS-02,2026-03-05 11:45:00,2026-03-05 12:30:00,2026-03-04 15:19:31,Product Support,P3,EN,3,2026-03-05 11:20:00,2026-03-06 15:20:00,25.00,0.00
TKT-00341,backlog_end,,,,2026-03-05 08:13:16,Account Access,P4,DE,2,2026-03-06 08:14:00,2026-03-12 08:14:00,,
TKT-00342,backlog_end,,,,2026-03-05 08:22:20,Integrations/API,P4,EN,3,2026-03-06 08:23:00,2026-03-12 08:23:00,,
TKT-00343,backlog_end,,,,2026-03-05 08:39:13,Billing,P4,EN,3,2026-03-06 08:40:00,2026-03-12 08:40:00,,
TKT-00344,scheduled,SIC-01,2026-03-05 08:45:00,2026-03-05 09:30:00,2026-03-05 08:39:47,Product Support,P2,DE,3,2026-03-05 09:39:47,2026-03-06 08:40:00,0.00,0.00
TKT-00345,scheduled,GEN-01,2026-03-05 12:15:00,2026-03-05 12:45:00,2026-03-05 08:45:48,Product Support,P3,EN,2,2026-03-05 12:45:48,2026-03-09 08:46:00,0.00,0.00
TKT-00346,scheduled,SIC-01,2026-03-05 09:30:00,2026-03-05 11:45:00,2026-03-05 08:48:11,Integrations/API,P2,EN,9,2026-03-05 09:48:11,2026-03-06 08:49:00,0.00,0.00
TKT-00347,scheduled,GEN-02,2026-03-05 12:15:00,2026-03-05 12:45:00,2026-03-05 08:52:21,Product Support,P3,EN,2,2026-03-05 12:52:21,2026-03-09 08:53:00,0.00,0.00
TKT-00348,backlog_end,,,,2026-03-05 09:01:54,Product Support,P4,EN,2,2026-03-06 09:02:00,2026-03-12 09:02:00,,
TKT-00349,scheduled,GEN-01,2026-03-05 09:15:00,2026-03-05 10:15:00,2026-03-05 09:03:58,Billing,P2,DE,4,2026-03-05 10:03:58,2026-03-06 09:04:00,0.00,0.00
TKT-00350,backlog_end,,,,2026-03-05 09:16:56,Billing,P4,EN,1,2026-03-06 09:17:00,2026-03-12 09:17:00,,
TKT-00351,backlog_end,,,,2026-03-05 09:22:17,Account Access,P4,EN,1,2026-03-06 09:23:00,2026-03-12 09:23:00,,
TKT-00352,backlog_end,,,,2026-03-05 09:24:27,Product Support,P4,EN,3,2026-03-06 09:25:00,2026-03-12 09:25:00,,
TKT-00353,backlog_end,,,,2026-03-05 09:24:36,Integrations/API,P4,DE,6,2026-03-06 09:25:00,2026-03-12 09:25:00,,
TKT-00354,scheduled,GEN-01,2026-03-05 12:45:00,2026-03-05 13:45:00,2026-03-05 09:26:05,Product Support,P3,DE,4,2026-03-05 13:26:05,2026-03-09 09:27:00,0.00,0.00
TKT-00355,scheduled,GEN-02,2026-03-05 12:45:00,2026-03-05 13:00:00,2026-03-05 09:36:04,Product Support,P3,DE,1,2026-03-05 13:36:04,2026-03-09 09:37:00,0.00,0.00
TKT-00356,scheduled,PS-02,2026-03-05 12:30:00,2026-03-05 14:00:00,2026-03-05 09:36:11,Product Support,P3,EN,6,2026-03-05 13:36:11,2026-03-09 09:37:00,0.00,0.00
TKT-00357,scheduled,GEN-02,2026-03-05 09:45:00,2026-03-05 10:15:00,2026-03-05 09:40:27,Account Access,P2,EN,2,2026-03-05 10:40:27,2026-03-06 09:41:00,0.00,0.00
TKT-00358,scheduled,GEN-02,2026-03-05 13:00:00,2026-03-05 13:15:00,2026-03-05 09:42:58,Product Support,P3,DE,1,2026-03-05 13:42:58,2026-03-09 09:43:00,0.00,0.00
TKT-00359,scheduled,GEN-03,2026-03-05 10:00:00,2026-03-05 10:30:00,2026-03-05 09:45:09,Product Support,P2,EN,2,2026-03-05 10:45:09,2026-03-06 09:46:00,0.00,0.00
TKT-00360,scheduled,GEN-02,2026-03-05 13:15:00,2026-03-05 13:45:00,2026-03-05 09:47:34,Product Support,P3,EN,2,2026-03-05 13:47:34,2026-03-09 09:48:00,0.00,0.00
TKT-00361,scheduled,INT-01,2026-03-05 11:30:00,2026-03-05 13:00:00,2026-03-05 09:47:53,Integrations/API,P1,DE,6,2026-03-05 10:02:53,2026-03-05 13:47:53,87.12,0.00
TKT-00362,backlog_end,,,,2026-03-05 09:50:01,Product Support,P4,EN,3,2026-03-06 09:51:00,2026-03-12 09:51:00,,
TKT-00363,scheduled,GEN-03,2026-03-05 13:30:00,2026-03-05 13:45:00,2026-03-05 09:51:57,Account Access,P3,EN,1,2026-03-05 13:51:57,2026-03-09 09:52:00,0.00,0.00
TKT-00364,scheduled,GEN-01,2026-03-05 10:15:00,2026-03-05 10:30:00,2026-03-05 09:52:26,Account Access,P2,EN,1,2026-03-05 10:52:26,2026-03-06 09:53:00,0.00,0.00
TKT-00365,scheduled,GEN-01,2026-03-05 13:45:00,2026-03-05 14:00:00,2026-03-05 09:53:17,Account Access,P3,DE,1,2026-03-05 13:53:17,2026-03-09 09:54:00,0.00,0.00
TKT-00366,scheduled,GEN-02,2026-03-05 13:45:00,2026-03-05 14:00:00,2026-03-05 09:53:26,Product Support,P3,EN,1,2026-03-05 13:53:26,2026-03-09 09:54:00,0.00,0.00
TKT-00367,scheduled,GEN-02,2026-03-05 10:15:00,2026-03-05 10:45:00,2026-03-05 09:58:12,Product Support,P2,EN,2,2026-03-05 10:58:12,2026-03-06 09:59:00,0.00,0.00
TKT-00368,scheduled,GEN-01,2026-03-05 10:30:00,2026-03-05 11:15:00,2026-03-05 09:59:21,Billing,P2,EN,3,2026-03-05 10:59:21,2026-03-06 10:00:00,0.00,0.00
TKT-00369,backlog_end,,,,2026-03-05 10:08:51,Account Access,P4,DE,2,2026-03-06 10:09:00,2026-03-12 10:09:00,,
TKT-00370,scheduled,GEN-03,2026-03-05 13:45:00,2026-03-05 14:00:00,2026-03-05 10:12:51,Account Access,P3,EN,1,2026-03-05 14:12:51,2026-03-09 10:13:00,0.00,0.00
TKT-00371,scheduled,GEN-01,2026-03-05 14:00:00,2026-03-05 14:15:00,2026-03-05 10:16:21,Account Access,P3,EN,1,2026-03-05 14:16:21,2026-03-09 10:17:00,0.00,0.00
TKT-00372,backlog_end,,,,2026-03-05 10:18:38,Product Support,P4,EN,2,2026-03-06 10:19:00,2026-03-12 10:19:00,,
TKT-00373,scheduled,GEN-02,2026-03-05 14:00:00,2026-03-05 15:00:00,2026-03-05 10:19:02,Product Support,P3,DE,4,2026-03-05 14:19:02,2026-03-09 10:20:00,0.00,0.00
TKT-00374,scheduled,INT-01,2026-03-06 11:00:00,2026-03-06 12:15:00,2026-03-05 10:31:57,Integrations/API,P3,EN,5,2026-03-05 14:31:57,2026-03-09 10:32:00,1228.05,0.00
TKT-00375,scheduled,GEN-03,2026-03-05 14:00:00,2026-03-05 14:15:00,2026-03-05 10:32:21,Account Access,P3,EN,1,2026-03-05 14:32:21,2026-03-09 10:33:00,0.00,0.00
TKT-00376,scheduled,INT-02,2026-03-05 11:00:00,2026-03-05 13:00:00,2026-03-05 10:38:20,Integrations/API,P2,EN,8,2026-03-05 11:38:20,2026-03-06 10:39:00,0.00,0.00
TKT-00377,scheduled,GEN-01,2026-03-05 14:15:00,2026-03-05 14:45:00,2026-03-05 10:39:28,Account Access,P3,DE,2,2026-03-05 14:39:28,2026-03-09 10:40:00,0.00,0.00
TKT-00378,scheduled,GEN-03,2026-03-05 14:15:00,2026-03-05 14:30:00,2026-03-05 10:40:05,Billing,P3,EN,1,2026-03-05 14:40:05,2026-03-09 10:41:00,0.00,0.00
TKT-00379,backlog_end,,,,2026-03-05 10:44:41,Integrations/API,P4,EN,5,2026-03-06 10:45:00,2026-03-12 10:45:00,,
TKT-00380,scheduled,PS-01,2026-03-05 11:00:00,2026-03-05 11:45:00,2026-03-05 10:51:09,Product Support,P2,EN,3,2026-03-05 11:51:09,2026-03-06 10:52:00,0.00,0.00
TKT-00381,scheduled,GEN-03,2026-03-05 14:30:00,2026-03-05 15:45:00,2026-03-05 10:51:47,Account Access,P3,EN,5,2026-03-05 14:51:47,2026-03-09 10:52:00,0.00,0.00
TKT-00382,scheduled,INT-02,2026-03-06 11:15:00,2026-03-06 12:30:00,2026-03-05 10:51:57,Integrations/API,P3,EN,5,2026-03-05 14:51:57,2026-03-09 10:52:00,1223.05,0.00
TKT-00383,backlog_end,,,,2026-03-05 10:55:48,Integrations/API,P4,EN,8,2026-03-06 10:56:00,2026-03-12 10:56:00,,
TKT-00384,backlog_end,,,,2026-03-05 10:56:14,Product Support,P4,EN,2,2026-03-06 10:57:00,2026-03-12 10:57:00,,
TKT-00385,backlog_end,,,,2026-03-05 10:58:21,Billing,P4,EN,2,2026-03-06 10:59:00,2026-03-12 10:59:00,,
TKT-00386,scheduled,INT-01,2026-03-06 13:30:00,2026-03-06 14:45:00,2026-03-05 11:10:20,Integrations/API,P3,EN,5,2026-03-05 15:10:20,2026-03-09 11:11:00,1339.67,0.00
TKT-00387,scheduled,GEN-01,2026-03-05 14:45:00,2026-03-05 15:30:00,2026-03-05 11:10:56,Billing,P3,DE,3,2026-03-05 15:10:56,2026-03-09 11:11:00,0.00,0.00
TKT-00388,scheduled,INT-02,2026-03-05 15:00:00,2026-03-05 16:00:00,2026-03-05 11:15:44,Integrations/API,P3,EN,4,2026-03-05 15:15:44,2026-03-09 11:16:00,0.00,0.00
TKT-00389,backlog_end,,,,2026-03-05 11:15:51,Account Access,P4,DE,1,2026-03-06 11:16:00,2026-03-12 11:16:00,,
TKT-00390,scheduled,SIC-01,2026-03-05 11:45:00,2026-03-05 12:15:00,2026-03-05 11:26:17,Account Access,P1,EN,2,2026-03-05 11:41:17,2026-03-05 15:26:17,3.72,0.00
TKT-00391,backlog_end,,,,2026-03-05 11:28:33,Billing,P4,EN,1,2026-03-06 11:29:00,2026-03-12 11:29:00,,
TKT-00392,scheduled,PS-02,2026-03-05 14:00:00,2026-03-05 15:30:00,2026-03-05 11:31:50,Product Support,P3,EN,6,2026-03-05 15:31:50,2026-03-09 11:32:00,0.00,0.00
TKT-00393,scheduled,GEN-02,2026-03-05 15:00:00,2026-03-05 15:45:00,2026-03-05 11:35:33,Billing,P3,EN,3,2026-03-05 15:35:33,2026-03-09 11:36:00,0.00,0.00
TKT-00394,backlog_end,,,,2026-03-05 11:40:06,Billing,P4,EN,2,2026-03-06 11:41:00,2026-03-12 11:41:00,,
TKT-00395,scheduled,GEN-02,2026-03-05 11:45:00,2026-03-05 12:15:00,2026-03-05 11:44:49,Account Access,P2,EN,2,2026-03-05 12:44:49,2026-03-06 11:45:00,0.00,0.00
TKT-00396,scheduled,SIC-01,2026-03-05 12:15:00,2026-03-05 14:30:00,2026-03-05 11:54:47,Integrations/API,P1,EN,9,2026-03-05 12:09:47,2026-03-05 15:54:47,5.22,0.00
TKT-00397,scheduled,INT-01,2026-03-06 14:45:00,2026-03-06 15:45:00,2026-03-05 12:08:03,Integrations/API,P3,DE,4,2026-03-06 08:09:00,2026-03-09 12:09:00,396.00,0.00
TKT-00398,backlog_end,,,,2026-03-05 12:14:23,Integrations/API,P3,EN,6,2026-03-06 08:15:00,2026-03-09 12:15:00,,
TKT-00399,scheduled,PS-01,2026-03-05 14:15:00,2026-03-05 15:45:00,2026-03-05 12:22:00,Product Support,P3,DE,6,2026-03-06 08:22:00,2026-03-09 12:22:00,0.00,0.00
TKT-00400,backlog_end,,,,2026-03-05 12:23:11,Account Access,P4,EN,1,2026-03-06 12:24:00,2026-03-12 12:24:00,,
TKT-00401,scheduled,PS-01,2026-03-05 12:30:00,2026-03-05 13:30:00,2026-03-05 12:25:56,Product Support,P2,EN,4,2026-03-05 13:25:56,2026-03-06 12:26:00,0.00,0.00
TKT-00402,backlog_end,,,,2026-03-05 12:26:58,Integrations/API,P3,DE,3,2026-03-06 08:27:00,2026-03-09 12:27:00,,
TKT-00403,scheduled,GEN-01,2026-03-06 08:00:00,2026-03-06 09:15:00,2026-03-05 12:28:11,Billing,P3,DE,5,2026-03-06 08:29:00,2026-03-09 12:29:00,0.00,0.00
TKT-00404,backlog_end,,,,2026-03-05 12:35:20,Account Access,P4,EN,2,2026-03-06 12:36:00,2026-03-12 12:36:00,,
TKT-00405,scheduled,GEN-01,2026-03-05 15:30:00,2026-03-05 15:45:00,2026-03-05 12:40:48,Billing,P3,DE,1,2026-03-06 08:41:00,2026-03-09 12:41:00,0.00,0.00
TKT-00406,backlog_end,,,,2026-03-05 12:42:25,Product Support,P4,EN,2,2026-03-06 12:43:00,2026-03-12 12:43:00,,
TKT-00407,scheduled,PS-02,2026-03-05 15:30:00,2026-03-05 15:45:00,2026-03-05 12:44:01,Product Support,P3,EN,1,2026-03-06 08:45:00,2026-03-09 12:45:00,0.00,0.00
TKT-00408,backlog_end,,,,2026-03-05 12:46:57,Billing,P4,DE,3,2026-03-06 12:47:00,2026-03-12 12:47:00,,
TKT-00409,scheduled,GEN-01,2026-03-05 15:45:00,2026-03-05 16:00:00,2026-03-05 12:47:57,Account Access,P3,DE,1,2026-03-06 08:48:00,2026-03-09 12:48:00,0.00,0.00
TKT-00410,scheduled,INT-01,2026-03-05 13:00:00,2026-03-05 14:15:00,2026-03-05 12:50:02,Integrations/API,P2,DE,5,2026-03-05 13:50:02,2026-03-06 12:51:00,0.00,0.00
TKT-00411,scheduled,GEN-02,2026-03-06 08:00:00,2026-03-06 09:00:00,2026-03-05 12:50:11,Product Support,P3,EN,4,2026-03-06 08:51:00,2026-03-09 12:51:00,0.00,0.00
TKT-00412,backlog_end,,,,2026-03-05 12:52:13,Billing,P4,EN,2,2026-03-06 12:53:00,2026-03-12 12:53:00,,
TKT-00413,backlog_end,,,,2026-03-05 12:54:13,Billing,P4,EN,1,2026-03-06 12:55:00,2026-03-12 12:55:00,,
TKT-00414,scheduled,GEN-03,2026-03-06 08:00:00,2026-03-06 09:00:00,2026-03-05 12:54:42,Billing,P3,EN,4,2026-03-06 08:55:00,2026-03-09 12:55:00,0.00,0.00
TKT-00415,backlog_end,,,,2026-03-05 13:01:56,Account Access,P4,EN,5,2026-03-06 13:02:00,2026-03-12 13:02:00,,
TKT-00416,scheduled,PS-01,2026-03-05 13:30:00,2026-03-05 14:15:00,2026-03-05 13:13:54,Product Support,P1,DE,3,2026-03-05 13:28:54,2026-03-06 09:14:00,1.10,0.00
TKT-00417,scheduled,GEN-02,2026-03-05 15:45:00,2026-03-05 16:00:00,2026-03-05 13:14:10,Product Support,P3,DE,1,2026-03-06 09:15:00,2026-03-09 13:15:00,0.00,0.00
TKT-00418,backlog_end,,,,2026-03-05 13:24:32,Account Access,P4,EN,1,2026-03-06 13:25:00,2026-03-12 13:25:00,,
TKT-00419,scheduled,GEN-03,2026-03-06 09:00:00,2026-03-06 09:30:00,2026-03-05 13:28:54,Account Access,P3,EN,2,2026-03-06 09:29:00,2026-03-09 13:29:00,0.00,0.00
TKT-00420,scheduled,INT-01,2026-03-06 08:00:00,2026-03-06 09:45:00,2026-03-05 14:38:44,Integrations/API,P2,EN,7,2026-03-05 15:38:44,2026-03-06 14:39:00,981.27,0.00
TKT-00421,backlog_end,,,,2026-03-06 08:09:12,Account Access,P4,EN,2,2026-03-09 08:10:00,2026-03-13 08:10:00,,
TKT-00422,scheduled,SIC-01,2026-03-06 08:30:00,2026-03-06 09:45:00,2026-03-06 08:17:45,Integrations/API,P2,EN,5,2026-03-06 09:17:45,2026-03-09 08:18:00,0.00,0.00
TKT-00423,backlog_end,,,,2026-03-06 08:31:02,Account Access,P4,EN,2,2026-03-09 08:32:00,2026-03-13 08:32:00,,
TKT-00424,scheduled,GEN-03,2026-03-06 09:30:00,2026-03-06 09:45:00,2026-03-06 08:39:06,Account Access,P3,DE,1,2026-03-06 12:39:06,2026-03-10 08:40:00,0.00,0.00
TKT-00425,scheduled,INT-02,2026-03-06 15:00:00,2026-03-06 15:45:00,2026-03-06 08:44:10,Integrations/API,P3,EN,3,2026-03-06 12:44:10,2026-03-10 08:45:00,135.83,0.00
TKT-00426,scheduled,GEN-02,2026-03-06 09:00:00,2026-03-06 10:15:00,2026-03-06 08:54:38,Billing,P2,EN,5,2026-03-06 09:54:38,2026-03-09 08:55:00,0.00,0.00
TKT-00427,backlog_end,,,,2026-03-06 08:59:03,Account Access,P4,EN,1,2026-03-09 09:00:00,2026-03-13 09:00:00,,
TKT-00428,scheduled,GEN-01,2026-03-06 09:15:00,2026-03-06 10:00:00,2026-03-06 09:10:16,Product Support,P2,EN,3,2026-03-06 10:10:16,2026-03-09 09:11:00,0.00,0.00
TKT-00429,scheduled,GEN-01,2026-03-06 10:00:00,2026-03-06 10:30:00,2026-03-06 09:17:41,Product Support,P3,EN,2,2026-03-06 13:17:41,2026-03-10 09:18:00,0.00,0.00
TKT-00430,scheduled,PS-01,2026-03-06 10:00:00,2026-03-06 11:30:00,2026-03-06 09:35:20,Product Support,P3,EN,6,2026-03-06 13:35:20,2026-03-10 09:36:00,0.00,0.00
